TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PTS,PTS_RANK
1610612751,Brooklyn,Nets,2019,72,35,37,0.486,7,4,0,4,N/A,2908,6498,0.448,941,2746,0.343,1291,1732,0.745,8048,17
1610612751,Brooklyn,Nets,2020,72,48,24,0.667,2,2,7,5,N/A,3106,6289,0.494,1020,2600,0.392,1305,1623,0.804,8537,2
1610612751,Brooklyn,Nets,2021,82,44,38,0.537,7,4,0,4,N/A,3442,7251,0.475,940,2602,0.361,1434,1781,0.805,9258,9
1610612752,New York,Knicks,2000,82,48,34,0.585,4,3,2,3,N/A,2755,6198,0.444,391,1115,0.351,1374,1727,0.796,7275,28
1610612752,New York,Knicks,2001,82,30,52,0.366,13,7,0,0,N/A,2817,6520,0.432,474,1344,0.353,1406,1786,0.787,7514,24
1610612752,New York,Knicks,2002,82,37,45,0.451,10,6,0,0,N/A,2967,6725,0.441,606,1582,0.383,1320,1620,0.815,7860,11
1610612752,New York,Knicks,2003,82,39,43,0.476,7,3,0,4,N/A,2881,6513,0.442,406,1115,0.364,1374,1732,0.793,7542,16
1610612752,New York,Knicks,2004,82,33,49,0.402,12,5,0,0,N/A,2978,6599,0.451,441,1240,0.356,1580,2060,0.767,7977,14
1610612752,New York,Knicks,2005,82,23,59,0.28,15,5,0,0,N/A,2822,6206,0.455,320,884,0.362,1878,2587,0.726,7842,20
1610612752,New York,Knicks,2006,82,33,49,0.402,12,4,0,0,N/A,2903,6356,0.457,474,1370,0.346,1714,2396,0.715,7994,16
1610612752,New York,Knicks,2007,82,23,59,0.28,14,5,0,0,N/A,2967,6757,0.439,490,1454,0.337,1524,2095,0.727,7948,21
1610612752,New York,Knicks,2008,82,32,50,0.39,14,5,0,0,N/A,3157,7091,0.445,823,2284,0.36,1490,1900,0.784,8627,4
1610612752,New York,Knicks,2009,82,29,53,0.354,11,3,0,0,N/A,3127,6876,0.455,743,2145,0.346,1376,1759,0.782,8373,9
1610612752,New York,Knicks,2010,82,42,40,0.512,6,2,0,4,N/A,3140,6867,0.457,765,2081,0.368,1689,2087,0.809,8734,2
1610612752,New York,Knicks,2011,66,36,30,0.545,7,2,1,4,N/A,2365,5335,0.443,517,1538,0.336,1211,1634,0.741,6458,11
1610612752,New York,Knicks,2012,82,54,28,0.659,2,1,6,6,N/A,2996,6689,0.448,891,2371,0.376,1313,1729,0.759,8196,11
1610612752,New York,Knicks,2013,82,37,45,0.451,9,3,0,0,N/A,3027,6739,0.449,759,2038,0.372,1271,1670,0.761,8084,20
1610612752,New York,Knicks,2014,82,17,65,0.207,15,5,0,0,N/A,2882,6726,0.428,560,1614,0.347,1211,1575,0.769,7535,30
1610612752,New York,Knicks,2015,82,32,50,0.39,13,3,0,0,N/A,3022,6886,0.439,610,1762,0.346,1411,1753,0.805,8065,27
1610612752,New York,Knicks,2016,82,31,51,0.378,12,3,0,0,N/A,3244,7256,0.447,704,2022,0.348,1364,1731,0.788,8556,18
1610612752,New York,Knicks,2017,82,29,53,0.354,11,4,0,0,N/A,3334,7193,0.464,673,1914,0.352,1225,1557,0.787,8566,18
1610612752,New York,Knicks,2018,82,17,65,0.207,15,5,0,0,N/A,3134,7241,0.433,823,2421,0.34,1484,1956,0.759,8575,28
1610612752,New York,Knicks,2019,66,21,45,0.318,12,5,0,0,N/A,2638,5896,0.447,631,1872,0.337,1076,1550,0.694,6983,26
1610612752,New York,Knicks,2020,72,41,31,0.569,4,3,1,4,N/A,2839,6225,0.456,847,2163,0.392,1181,1506,0.784,7706,26
1610612752,New York,Knicks,2021,82,37,45,0.451,11,5,0,0,N/A,3088,7069,0.437,1082,3029,0.357,1473,1980,0.744,8731,26
1610612753,Orlando,Magic,2000,82,43,39,0.524,7,4,1,3,N/A,3013,6873,0.438,490,1346,0.364,1476,2068,0.714,7992,6
1610612753,Orlando,Magic,2001,82,44,38,0.537,5,3,1,3,N/A,3087,6893,0.448,620,1660,0.373,1446,1917,0.754,8240,4
1610612753,Orlando,Magic,2002,82,42,40,0.512,8,4,3,4,N/A,2947,6763,0.436,568,1590,0.357,1616,2079,0.777,8078,6
1610612753,Orlando,Magic,2003,82,21,61,0.256,15,7,0,0,N/A,2904,6768,0.429,429,1248,0.344,1474,2000,0.737,7711,12
1610612753,Orlando,Magic,2004,82,36,46,0.439,10,3,0,0,N/A,3034,6679,0.454,320,916,0.349,1772,2335,0.759,8160,9
1610612753,Orlando,Magic,2005,82,36,46,0.439,10,3,0,0,N/A,2911,6167,0.472,299,796,0.376,1663,2277,0.73,7784,22
1610612753,Orlando,Magic,2006,82,40,42,0.488,8,3,0,4,N/A,2875,6090,0.472,342,962,0.356,1679,2393,0.702,7771,27
1610612753,Orlando,Magic,2007,82,52,30,0.634,3,1,5,5,N/A,3058,6446,0.474,801,2074,0.386,1650,2288,0.721,8567,6
1610612753,Orlando,Magic,2008,82,59,23,0.72,3,1,13,11,FINALS APPEARANCE,2929,6416,0.457,817,2147,0.381,1611,2253,0.715,8286,10
1610612753,Orlando,Magic,2009,82,59,23,0.72,2,1,10,4,N/A,3005,6394,0.47,841,2241,0.375,1575,2176,0.724,8426,6
1610612753,Orlando,Magic,2010,82,52,30,0.634,4,2,2,4,N/A,2956,6411,0.461,770,2103,0.366,1453,2101,0.692,8135,16
1610612753,Orlando,Magic,2011,66,37,29,0.561,6,3,1,4,N/A,2275,5162,0.441,670,1785,0.375,995,1508,0.66,6215,21
1610612753,Orlando,Magic,2012,82,20,62,0.244,15,5,0,0,N/A,3093,6904,0.448,506,1537,0.329,1026,1359,0.755,7718,23
1610612753,Orlando,Magic,2013,82,23,59,0.28,13,5,0,0,N/A,3022,6784,0.445,563,1596,0.353,1307,1714,0.763,7914,25
1610612753,Orlando,Magic,2014,82,25,57,0.305,13,5,0,0,N/A,3076,6792,0.453,554,1598,0.347,1141,1565,0.729,7847,25
1610612753,Orlando,Magic,2015,82,35,47,0.427,11,5,0,0,N/A,3242,7120,0.455,636,1818,0.35,1249,1649,0.757,8369,18
1610612753,Orlando,Magic,2016,82,29,53,0.354,13,5,0,0,N/A,3139,7133,0.44,701,2139,0.328,1309,1753,0.747,8288,27
1610612753,Orlando,Magic,2017,82,25,57,0.305,14,4,0,0,N/A,3182,7042,0.452,844,2405,0.351,1271,1678,0.757,8479,24
1610612753,Orlando,Magic,2018,82,42,40,0.512,7,1,1,4,N/A,3316,7307,0.454,937,2633,0.356,1231,1575,0.782,8800,24
1610612753,Orlando,Magic,2019,73,33,40,0.452,8,2,1,4,N/A,2871,6468,0.444,807,2354,0.343,1282,1656,0.774,7831,22
1610612753,Orlando,Magic,2020,72,21,51,0.292,14,5,0,0,N/A,2754,6423,0.429,784,2288,0.343,1196,1543,0.775,7488,29
1610612753,Orlando,Magic,2021,82,22,60,0.268,15,5,0,0,N/A,3139,7240,0.434,999,3022,0.331,1270,1614,0.787,8547,29
1610612754,Indiana,Pacers,2000,82,41,41,0.5,8,4,1,3,N/A,2828,6431,0.44,396,1159,0.342,1539,2009,0.766,7591,19
1610612754,Indiana,Pacers,2001,82,42,40,0.512,8,4,2,3,N/A,2935,6580,0.446,405,1195,0.339,1663,2155,0.772,7938,9
1610612754,Indiana,Pacers,2002,82,48,34,0.585,3,2,2,4,N/A,2911,6608,0.441,379,1119,0.339,1739,2271,0.766,7940,10
1610612754,Indiana,Pacers,2003,82,61,21,0.744,1,1,10,6,N/A,2753,6322,0.435,449,1281,0.351,1538,2014,0.764,7493,20
1610612754,Indiana,Pacers,2004,82,44,38,0.537,6,3,6,7,N/A,2668,6169,0.432,542,1575,0.344,1748,2206,0.792,7626,25
1610612754,Indiana,Pacers,2005,82,41,41,0.5,6,3,2,4,N/A,2786,6274,0.444,536,1536,0.349,1591,2158,0.737,7699,23
1610612754,Indiana,Pacers,2006,82,35,47,0.427,9,4,0,0,N/A,2872,6561,0.438,481,1389,0.346,1615,2125,0.76,7840,24
1610612754,Indiana,Pacers,2007,82,36,46,0.439,9,3,0,0,N/A,3102,6993,0.444,755,2021,0.374,1568,2042,0.768,8527,7
1610612754,Indiana,Pacers,2008,82,36,46,0.439,9,4,0,0,N/A,3220,7080,0.455,652,1725,0.378,1525,1890,0.807,8617,5
1610612754,Indiana,Pacers,2009,82,32,50,0.39,10,4,0,0,N/A,3020,6823,0.443,659,1896,0.348,1564,2019,0.775,8263,16
1610612754,Indiana,Pacers,2010,82,37,45,0.451,8,2,1,4,N/A,3003,6787,0.442,585,1653,0.354,1592,2035,0.782,8183,13
1610612754,Indiana,Pacers,2011,66,42,24,0.636,3,2,6,5,N/A,2354,5375,0.438,392,1064,0.368,1349,1724,0.782,6449,13
1610612754,Indiana,Pacers,2012,81,49,32,0.605,3,1,11,8,N/A,2845,6525,0.436,555,1599,0.347,1429,1915,0.746,7674,25
1610612754,Indiana,Pacers,2013,82,56,26,0.683,1,1,10,9,N/A,2949,6573,0.449,550,1542,0.357,1485,1907,0.779,7933,24
1610612754,Indiana,Pacers,2014,82,38,44,0.463,9,4,0,0,N/A,2998,6824,0.439,612,1740,0.352,1373,1817,0.756,7981,24
1610612754,Indiana,Pacers,2015,82,45,37,0.549,7,2,3,4,N/A,3142,6985,0.45,663,1889,0.351,1430,1872,0.764,8377,17
1610612754,Indiana,Pacers,2016,82,42,40,0.512,7,3,0,4,N/A,3221,6931,0.465,709,1885,0.376,1467,1811,0.81,8618,15
1610612754,Indiana,Pacers,2017,82,48,34,0.585,5,2,3,4,N/A,3345,7083,0.472,741,2010,0.369,1225,1573,0.779,8656,17
1610612754,Indiana,Pacers,2018,82,48,34,0.585,5,2,0,4,N/A,3390,7135,0.475,779,2081,0.374,1298,1727,0.752,8857,22
1610612754,Indiana,Pacers,2019,73,45,28,0.616,4,2,0,4,N/A,3075,6457,0.476,743,2046,0.363,1096,1393,0.787,7989,19
1610612754,Indiana,Pacers,2020,72,34,38,0.472,9,2,0,0,N/A,3115,6567,0.474,889,2445,0.364,1183,1493,0.792,8302,6
1610612754,Indiana,Pacers,2021,82,25,57,0.305,13,4,0,0,N/A,3398,7338,0.463,997,2899,0.344,1347,1754,0.768,9140,14
1610612755,Philadelphia,76ers,2000,82,56,26,0.683,1,1,12,11,FINALS APPEARANCE,2902,6487,0.447,262,803,0.326,1697,2277,0.745,7763,15
1610612755,Philadelphia,76ers,2001,82,43,39,0.524,6,4,2,3,N/A,2804,6436,0.436,214,715,0.299,1639,2104,0.779,7461,26
1610612755,Philadelphia,76ers,2002,82,48,34,0.585,4,2,6,6,N/A,2975,6640,0.448,245,787,0.311,1746,2253,0.775,7941,9
1610612755,Philadelphia,76ers,2003,82,33,49,0.402,11,5,0,0,N/A,2682,6260,0.428,339,992,0.342,1512,2009,0.753,7215,28
1610612755,Philadelphia,76ers,2004,82,43,39,0.524,7,2,1,4,N/A,2946,6736,0.437,505,1453,0.348,1731,2194,0.789,8128,10
1610612755,Philadelphia,76ers,2005,82,38,44,0.463,9,2,0,0,N/A,3001,6546,0.458,375,1031,0.364,1770,2330,0.76,8147,8
1610612755,Philadelphia,76ers,2006,82,35,47,0.427,10,3,0,0,N/A,2932,6408,0.458,284,823,0.345,1637,2135,0.767,7785,26
1610612755,Philadelphia,76ers,2007,82,40,42,0.488,7,3,2,4,N/A,3056,6648,0.46,302,952,0.317,1509,2137,0.706,7923,23
1610612755,Philadelphia,76ers,2008,82,41,41,0.5,6,2,2,4,N/A,2997,6532,0.459,341,1072,0.318,1652,2216,0.745,7987,22
1610612755,Philadelphia,76ers,2009,82,27,55,0.329,13,4,0,0,N/A,3087,6706,0.46,474,1381,0.343,1366,1808,0.756,8014,22
1610612755,Philadelphia,76ers,2010,82,41,41,0.5,7,3,1,4,N/A,3125,6776,0.461,443,1248,0.355,1426,1851,0.77,8119,18
1610612755,Philadelphia,76ers,2011,66,35,31,0.53,8,3,7,6,N/A,2471,5516,0.448,349,963,0.362,889,1198,0.742,6180,22
1610612755,Philadelphia,76ers,2012,82,34,48,0.415,9,4,0,0,N/A,3059,6895,0.444,518,1438,0.36,1004,1377,0.729,7640,30
1610612755,Philadelphia,76ers,2013,82,19,63,0.232,14,5,0,0,N/A,3108,7150,0.435,577,1847,0.312,1362,1918,0.71,8155,19
1610612755,Philadelphia,76ers,2014,82,18,64,0.22,14,4,0,0,N/A,2765,6777,0.408,692,2160,0.32,1320,1953,0.676,7542,29
1610612755,Philadelphia,76ers,2015,82,10,72,0.122,15,5,0,0,N/A,2970,6887,0.431,764,2255,0.339,1284,1850,0.694,7988,29
1610612755,Philadelphia,76ers,2016,82,28,54,0.341,14,4,0,0,N/A,3088,6992,0.442,831,2443,0.34,1393,1806,0.771,8400,25
1610612755,Philadelphia,76ers,2017,82,52,30,0.634,3,3,5,5,N/A,3349,7098,0.472,901,2445,0.369,1405,1868,0.752,9004,7
1610612755,Philadelphia,76ers,2018,82,51,31,0.622,3,2,7,5,N/A,3407,7233,0.471,889,2474,0.359,1742,2258,0.771,9445,4
1610612755,Philadelphia,76ers,2019,73,43,30,0.589,6,3,0,4,N/A,3000,6417,0.468,848,2307,0.368,1236,1638,0.755,8084,15
1610612755,Philadelphia,76ers,2020,72,49,23,0.681,1,1,7,5,N/A,2981,6257,0.476,811,2169,0.374,1409,1836,0.767,8182,14
1610612755,Philadelphia,76ers,2021,82,51,31,0.622,4,2,6,6,N/A,3230,6932,0.466,950,2608,0.364,1605,1955,0.821,9015,18
1610612756,Phoenix,Suns,2000,82,51,31,0.622,6,3,1,3,N/A,2944,6757,0.436,332,1054,0.315,1490,1973,0.755,7710,17
1610612756,Phoenix,Suns,2001,82,36,46,0.439,10,6,0,0,N/A,3097,6934,0.447,358,1096,0.327,1250,1630,0.767,7802,17
1610612756,Phoenix,Suns,2002,82,44,38,0.537,8,4,2,4,N/A,3005,6776,0.443,394,1149,0.343,1430,1928,0.742,7834,13
1610612756,Phoenix,Suns,2003,82,29,53,0.354,13,6,0,0,N/A,2958,6671,0.443,415,1202,0.345,1392,1865,0.746,7723,11
1610612756,Phoenix,Suns,2004,82,62,20,0.756,1,1,9,6,N/A,3351,7018,0.477,796,2026,0.393,1556,2080,0.748,9054,1
1610612756,Phoenix,Suns,2005,82,54,28,0.659,3,1,10,10,N/A,3430,7167,0.479,837,2097,0.399,1189,1475,0.806,8886,1
1610612756,Phoenix,Suns,2006,82,61,21,0.744,2,1,6,5,N/A,3388,6855,0.494,785,1965,0.399,1476,1827,0.808,9037,1
1610612756,Phoenix,Suns,2007,82,55,27,0.671,6,2,1,4,N/A,3392,6782,0.5,694,1764,0.393,1548,1977,0.783,9026,3
1610612756,Phoenix,Suns,2008,82,46,36,0.561,9,2,0,0,N/A,3373,6695,0.504,553,1445,0.383,1675,2251,0.744,8974,1
1610612756,Phoenix,Suns,2009,82,54,28,0.659,3,2,10,6,N/A,3339,6788,0.492,730,1770,0.412,1631,2117,0.77,9039,1
1610612756,Phoenix,Suns,2010,82,40,42,0.488,10,2,0,0,N/A,3219,6844,0.47,701,1857,0.377,1472,1939,0.759,8611,4
1610612756,Phoenix,Suns,2011,66,33,33,0.5,10,3,0,0,N/A,2495,5445,0.458,444,1295,0.343,1058,1397,0.757,6492,8
1610612756,Phoenix,Suns,2012,82,25,57,0.305,15,5,0,0,N/A,3061,6917,0.443,480,1455,0.33,1203,1618,0.744,7805,21
1610612756,Phoenix,Suns,2013,82,48,34,0.585,9,3,0,0,N/A,3172,6845,0.463,765,2055,0.372,1520,2004,0.758,8629,7
1610612756,Phoenix,Suns,2014,82,39,43,0.476,10,3,0,0,N/A,3178,7038,0.452,698,2048,0.341,1343,1767,0.76,8397,11
1610612756,Phoenix,Suns,2015,82,23,59,0.28,14,4,0,0,N/A,3051,7018,0.435,738,2118,0.348,1431,1905,0.751,8271,22
1610612756,Phoenix,Suns,2016,82,24,58,0.293,15,5,0,0,N/A,3270,7260,0.45,615,1854,0.332,1676,2159,0.776,8831,9
1610612756,Phoenix,Suns,2017,82,21,61,0.256,15,5,0,0,N/A,3153,7141,0.442,763,2286,0.334,1453,1962,0.741,8522,21
1610612756,Phoenix,Suns,2018,82,19,63,0.232,15,5,0,0,N/A,3289,7164,0.459,790,2400,0.329,1447,1858,0.779,8815,23
1610612756,Phoenix,Suns,2019,73,34,39,0.466,10,3,0,0,N/A,3006,6429,0.468,831,2320,0.358,1451,1740,0.834,8294,7
1610612756,Phoenix,Suns,2020,72,51,21,0.708,2,1,14,8,FINALS APPEARANCE,3118,6357,0.49,940,2490,0.378,1124,1347,0.834,8300,7
1610612756,Phoenix,Suns,2021,82,64,18,0.78,1,1,7,6,N/A,3581,7389,0.485,951,2616,0.364,1303,1635,0.797,9416,5
1610612757,Portland,Trail Blazers,2000,82,50,32,0.61,7,4,0,3,N/A,3004,6417,0.468,369,1057,0.349,1447,1899,0.762,7824,14
1610612757,Portland,Trail Blazers,2001,82,49,33,0.598,6,3,0,3,N/A,3004,6671,0.45,466,1318,0.354,1451,1901,0.763,7925,11
1610612757,Portland,Trail Blazers,2002,82,50,32,0.61,6,3,3,4,N/A,2987,6491,0.46,379,1150,0.33,1450,1947,0.745,7803,15
1610612757,Portland,Trail Blazers,2003,82,41,41,0.5,10,3,0,0,N/A,2898,6467,0.448,381,1102,0.346,1263,1728,0.731,7440,21
1610612757,Portland,Trail Blazers,2004,82,27,55,0.329,13,4,0,0,N/A,2896,6422,0.451,420,1161,0.362,1409,1944,0.725,7621,27
1610612757,Portland,Trail Blazers,2005,82,21,61,0.256,15,5,0,0,N/A,2791,6267,0.445,364,1042,0.349,1339,1944,0.689,7285,30
1610612757,Portland,Trail Blazers,2006,82,32,50,0.39,12,4,0,0,N/A,2874,6392,0.45,426,1232,0.346,1543,2006,0.769,7717,29
1610612757,Portland,Trail Blazers,2007,82,41,41,0.5,10,3,0,0,N/A,2935,6546,0.448,538,1426,0.377,1412,1841,0.767,7820,27
1610612757,Portland,Trail Blazers,2008,82,54,28,0.659,4,2,2,4,N/A,3018,6494,0.465,596,1555,0.383,1521,1988,0.765,8153,14
1610612757,Portland,Trail Blazers,2009,82,50,32,0.61,6,3,2,4,N/A,2974,6453,0.461,491,1388,0.354,1606,2033,0.79,8045,21
1610612757,Portland,Trail Blazers,2010,82,48,34,0.585,6,3,2,4,N/A,2951,6599,0.447,518,1503,0.345,1476,1835,0.804,7896,24
1610612757,Portland,Trail Blazers,2011,66,28,38,0.424,11,4,0,0,N/A,2402,5417,0.443,478,1382,0.346,1133,1423,0.796,6415,16
1610612757,Portland,Trail Blazers,2012,82,33,49,0.402,11,4,0,0,N/A,3009,6715,0.448,673,1904,0.353,1304,1680,0.776,7995,15
1610612757,Portland,Trail Blazers,2013,82,54,28,0.659,5,2,5,6,N/A,3207,7134,0.45,770,2071,0.372,1569,1926,0.815,8753,4
1610612757,Portland,Trail Blazers,2014,82,51,31,0.622,4,1,1,4,N/A,3175,7049,0.45,807,2231,0.362,1272,1589,0.801,8429,9
1610612757,Portland,Trail Blazers,2015,82,44,38,0.537,5,2,5,6,N/A,3167,7040,0.45,864,2336,0.37,1424,1889,0.754,8622,6
1610612757,Portland,Trail Blazers,2016,82,41,41,0.5,8,3,0,4,N/A,3243,7059,0.459,852,2272,0.375,1513,1940,0.78,8851,8
1610612757,Portland,Trail Blazers,2017,82,49,33,0.598,3,1,0,4,N/A,3222,7132,0.452,845,2308,0.366,1372,1715,0.8,8661,16
1610612757,Portland,Trail Blazers,2018,82,53,29,0.646,3,2,8,8,N/A,3470,7427,0.467,904,2520,0.359,1558,1914,0.814,9402,6
1610612757,Portland,Trail Blazers,2019,74,35,39,0.473,8,4,1,4,N/A,3122,6749,0.463,952,2525,0.377,1312,1632,0.804,8508,3
1610612757,Portland,Trail Blazers,2020,72,42,30,0.583,6,3,2,4,N/A,2973,6558,0.453,1132,2939,0.385,1282,1558,0.823,8360,5
1610612757,Portland,Trail Blazers,2021,82,27,55,0.329,13,4,0,0,N/A,3161,7144,0.442,1043,3017,0.346,1346,1771,0.76,8711,27
1610612758,Sacramento,Kings,2000,82,55,27,0.671,3,2,3,5,N/A,3132,6969,0.449,479,1353,0.354,1600,2075,0.771,8343,1
1610612758,Sacramento,Kings,2001,82,61,21,0.744,1,1,10,6,N/A,3267,7003,0.467,426,1160,0.367,1618,2154,0.751,8578,2
1610612758,Sacramento,Kings,2002,82,59,23,0.72,2,1,7,5,N/A,3242,6990,0.464,491,1288,0.381,1367,1832,0.746,8342,3
1610612758,Sacramento,Kings,2003,82,55,27,0.671,4,2,7,5,N/A,3103,6711,0.462,601,1498,0.401,1626,2044,0.795,8433,2
1610612758,Sacramento,Kings,2004,82,50,32,0.61,6,2,1,4,N/A,3203,6978,0.459,522,1396,0.374,1577,2004,0.787,8505,2
1610612758,Sacramento,Kings,2005,82,44,38,0.537,8,4,2,4,N/A,2954,6500,0.454,494,1408,0.351,1704,2173,0.784,8106,10
1610612758,Sacramento,Kings,2006,82,33,49,0.402,11,5,0,0,N/A,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,8303,8
1610612758,Sacramento,Kings,2007,82,38,44,0.463,11,4,0,0,N/A,3043,6558,0.464,510,1367,0.373,1812,2272,0.798,8408,8
1610612758,Sacramento,Kings,2008,82,17,65,0.207,15,5,0,0,N/A,2990,6685,0.447,586,1594,0.368,1682,2107,0.798,8248,12
1610612758,Sacramento,Kings,2009,82,25,57,0.305,14,5,0,0,N/A,3144,6895,0.456,482,1383,0.349,1430,1969,0.726,8200,18
1610612758,Sacramento,Kings,2010,82,24,58,0.293,14,5,0,0,N/A,3134,6979,0.449,428,1277,0.335,1455,1981,0.734,8151,15
1610612758,Sacramento,Kings,2011,66,22,44,0.333,14,5,0,0,N/A,2490,5712,0.436,411,1301,0.316,1127,1532,0.736,6518,6
1610612758,Sacramento,Kings,2012,82,28,54,0.341,13,4,0,0,N/A,3086,6904,0.447,610,1681,0.363,1437,1869,0.769,8219,10
1610612758,Sacramento,Kings,2013,82,28,54,0.341,13,4,0,0,N/A,3026,6766,0.447,491,1475,0.333,1698,2237,0.759,8241,17
1610612758,Sacramento,Kings,2014,82,29,53,0.354,13,4,0,0,N/A,3010,6617,0.455,461,1350,0.341,1829,2400,0.762,8310,14
1610612758,Sacramento,Kings,2015,82,33,49,0.402,10,3,0,0,N/A,3283,7083,0.464,660,1839,0.359,1514,2089,0.725,8740,3
1610612758,Sacramento,Kings,2016,82,32,50,0.39,12,3,0,0,N/A,3105,6734,0.461,737,1960,0.376,1483,1913,0.775,8430,24
1610612758,Sacramento,Kings,2017,82,27,55,0.329,12,4,0,0,N/A,3179,7063,0.45,738,1967,0.375,1008,1371,0.735,8104,30
1610612758,Sacramento,Kings,2018,82,39,43,0.476,9,3,0,0,N/A,3541,7637,0.464,927,2455,0.378,1354,1865,0.726,9363,9
1610612758,Sacramento,Kings,2019,72,31,41,0.431,12,4,0,0,N/A,2943,6364,0.462,914,2511,0.364,1127,1464,0.77,7927,21
1610612758,Sacramento,Kings,2020,72,31,41,0.431,12,5,0,0,N/A,3067,6382,0.481,874,2400,0.364,1181,1585,0.745,8189,11
1610612758,Sacramento,Kings,2021,82,30,52,0.366,12,5,0,0,N/A,3321,7223,0.46,937,2722,0.344,1466,1908,0.768,9045,16
1610612759,San Antonio,Spurs,2000,82,58,24,0.707,1,1,7,6,N/A,2884,6262,0.461,445,1094,0.407,1673,2340,0.715,7886,12
1610612759,San Antonio,Spurs,2001,82,58,24,0.707,2,1,4,6,N/A,2913,6363,0.458,438,1211,0.362,1668,2249,0.742,7932,10
1610612759,San Antonio,Spurs,2002,82,60,22,0.732,1,1,16,8,LEAGUE CHAMPION,2908,6297,0.462,449,1270,0.354,1591,2194,0.725,7856,12
1610612759,San Antonio,Spurs,2003,82,57,25,0.695,3,2,6,4,N/A,2842,6434,0.442,408,1140,0.358,1409,2069,0.681,7501,19
1610612759,San Antonio,Spurs,2004,82,59,23,0.72,2,1,16,7,LEAGUE CHAMPION,2923,6450,0.453,507,1395,0.363,1535,2120,0.724,7888,18
1610612759,San Antonio,Spurs,2005,82,63,19,0.768,1,1,7,6,N/A,2993,6342,0.472,524,1362,0.385,1327,1891,0.702,7837,21
1610612759,San Antonio,Spurs,2006,82,58,24,0.707,3,2,16,4,LEAGUE CHAMPION,2999,6328,0.474,595,1561,0.381,1486,1980,0.751,8079,14
1610612759,San Antonio,Spurs,2007,82,56,26,0.683,3,2,9,8,N/A,2938,6424,0.457,594,1610,0.369,1350,1774,0.761,7820,27
